id,rank,country,vehicle_type,type,status,column_index,row_index,predecessor,order_in_folder,have_prem_flag
fr_vbci,6,france,Наземная техника,vehicle,standard,0,2,fr_amx_sk_group,,False
fr_vextra_105,7,france,Наземная техника,vehicle,standard,0,0,fr_vbci,,False
fr_saint_chamond,1,france,Наземная техника,vehicle,standard,1,0,,,True
fr_hotchkiss_h39,1,france,Наземная техника,vehicle,standard,1,1,,,False
fr_somua_s35,1,france,Наземная техника,vehicle,standard,1,2,fr_hotchkiss_h39,,False
fr_m3a3_stuart,2,france,Наземная техника,vehicle,standard,1,0,,,False
fr_m4a1_sherman,2,france,Наземная техника,vehicle,standard,1,1,fr_m3a3_stuart,,False
fr_m4a4_sherman,3,france,Наземная техника,vehicle,standard,1,0,fr_m4a1_sherman,,False
fr_m4a4_cn_75_50,3,france,Наземная техника,vehicle,standard,1,1,fr_m4a4_sherman,,False
fr_m26_pershing,4,france,Наземная техника,vehicle,standard,1,0,fr_m4a4_cn_75_50,,False
fr_lorraine_bat_group,5,france,Наземная техника,folder,standard,1,0,fr_m26_pershing,,False
fr_lorraine_40t,5,france,Наземная техника,vehicle,standard,1,0,fr_lorraine_bat_group,0,False
fr_bat_chat_25t,5,france,Наземная техника,vehicle,standard,1,0,fr_lorraine_40t,1,False
fr_amx_30_1972,5,france,Наземная техника,vehicle,standard,1,1,fr_lorraine_bat_group,,False
fr_amx_30_group,6,france,Наземная техника,folder,standard,1,0,fr_amx_30_1972,,False
fr_amx_30_b2,6,france,Наземная техника,vehicle,standard,1,0,fr_amx_30_group,0,False
fr_amx_30_b2_brenus,6,france,Наземная техника,vehicle,standard,1,0,fr_amx_30_b2,1,False
fr_msc,7,france,Наземная техника,vehicle,standard,1,0,fr_amx_30_group,,False
fr_leclerc_group,8,france,Наземная техника,folder,standard,1,0,fr_msc,,False
fr_leclerc_s1,8,france,Наземная техника,vehicle,standard,1,0,fr_leclerc_group,0,False
fr_leclerc_s2,8,france,Наземная техника,vehicle,standard,1,0,fr_leclerc_s1,1,False
fr_leclerc_sxxi,8,france,Наземная техника,vehicle,standard,1,1,fr_leclerc_group,,False
fr_leclerc_azur,8,france,Наземная техника,vehicle,standard,1,2,fr_leclerc_sxxi,,False
fr_renault_r39,1,france,Наземная техника,vehicle,standard,2,0,,,False
fr_renault_d2,1,france,Наземная техника,vehicle,standard,2,1,fr_renault_r39,,False
fr_b1_2c_group,2,france,Наземная техника,folder,standard,2,0,,,False
fr_b1_bis,2,france,Наземная техника,vehicle,standard,2,0,fr_b1_2c_group,0,False
fr_char_2c,2,france,Наземная техника,vehicle,standard,2,0,fr_b1_bis,1,False
fr_arl_44_acl1,3,france,Наземная техника,vehicle,standard,2,0,fr_b1_2c_group,,False
fr_arl_jumbo_group,3,france,Наземная техника,folder,standard,2,1,fr_arl_44_acl1,,False
fr_arl_44,3,france,Наземная техника,vehicle,standard,2,1,fr_arl_jumbo_group,0,False
fr_m4a3e2_sherman_jumbo,3,france,Наземная техника,vehicle,standard,2,1,fr_arl_44,1,False
fr_amx_m4,4,france,Наземная техника,vehicle,standard,2,0,fr_arl_jumbo_group,,False
fr_amx_50,5,france,Наземная техника,vehicle,standard,2,0,fr_amx_m4,,False
fr_amx_50_surbaisse,5,france,Наземная техника,vehicle,standard,2,1,fr_amx_50,,False
fr_amx_32_group,6,france,Наземная техника,folder,standard,2,0,fr_amx_50_surbaisse,,False
fr_amx_32_105,6,france,Наземная техника,vehicle,standard,2,0,fr_amx_32_group,0,False
fr_amx_32,6,france,Наземная техника,vehicle,standard,2,0,fr_amx_32_105,1,False
fr_amx_40,7,france,Наземная техника,vehicle,standard,2,0,fr_amx_32_group,,False
fr_leopard_2a4nl,7,france,Наземная техника,vehicle,standard,2,1,fr_amx_40,,False
fr_leopard_2a5nl,8,france,Наземная техника,vehicle,standard,2,0,fr_leopard_2a4nl,,False
fr_leopard_2a6nl,8,france,Наземная техника,vehicle,standard,2,1,fr_leopard_2a5nl,,False
fr_citroen_kegresse_p4t,1,france,Наземная техника,vehicle,standard,3,0,,,False
fr_cckw_353_bofors,2,france,Наземная техника,vehicle,standard,3,0,,,False
fr_amx_vtt_dca,2,france,Наземная техника,vehicle,standard,3,1,fr_cckw_353_bofors,,False
fr_amx_13_dca_40,3,france,Наземная техника,vehicle,standard,3,0,fr_amx_vtt_dca,,False
fr_tpk_641_vpc,3,france,Наземная техника,vehicle,standard,3,1,fr_amx_13_dca_40,,False
fr_amx_10p,4,france,Наземная техника,vehicle,standard,3,0,fr_tpk_641_vpc,,False
fr_amx_30_dca,6,france,Наземная техника,vehicle,standard,3,0,fr_amx_10p,,False
fr_vab_santal,6,france,Наземная техника,vehicle,standard,3,1,fr_amx_30_dca,,False
fr_amx_30_roland,7,france,Наземная техника,vehicle,standard,3,0,fr_vab_santal,,False
fr_crotale_ng,8,france,Наземная техника,vehicle,standard,3,0,fr_amx_30_roland,,False
fr_samp_t_fcs,8,france,Наземная техника,vehicle,standard,3,1,fr_crotale_ng,,False
fr_amr_35_zt3,1,france,Наземная техника,vehicle,standard,4,0,,,False
fr_lorraine_37l,1,france,Наземная техника,vehicle,standard,4,1,fr_amr_35_zt3,,False
fr_somua_sau40,1,france,Наземная техника,vehicle,standard,4,2,fr_lorraine_37l,,False
fr_m4a3_105_sherman,2,france,Наземная техника,vehicle,standard,4,0,,,False
fr_m10,2,france,Наземная техника,vehicle,standard,4,1,fr_m4a3_105_sherman,,False
fr_m44,3,france,Наземная техника,vehicle,standard,4,0,fr_m10,,False
fr_m55,3,france,Наземная техника,vehicle,standard,4,1,fr_m44,,False
fr_m36b2_cefeo,3,france,Наземная техника,vehicle,standard,4,2,fr_m55,,False
fr_lorraine_elc_group,4,france,Наземная техника,folder,standard,4,0,fr_m36b2_cefeo,,False
fr_lorraine_100,4,france,Наземная техника,vehicle,standard,4,0,fr_lorraine_elc_group,0,False
fr_amx_elc_bis,4,france,Наземная техника,vehicle,standard,4,0,fr_lorraine_100,1,False
fr_auf_acra_group,5,france,Наземная техника,folder,standard,4,0,fr_lorraine_elc_group,,False
fr_amx_30_auf_1,5,france,Наземная техника,vehicle,standard,4,0,fr_auf_acra_group,0,False
fr_amx_10m_acra,5,france,Наземная техника,vehicle,standard,4,0,fr_amx_30_auf_1,1,False
fr_amx_50_foch,5,france,Наземная техника,vehicle,standard,4,1,fr_auf_acra_group,,False
fr_amx_30_acra,6,france,Наземная техника,vehicle,standard,4,0,fr_amx_50_foch,,False
fr_vcac_mephisto,6,france,Наземная техника,vehicle,standard,4,1,fr_amx_30_acra,,False
fr_hotchkiss_h39_cambronne,1,france,Наземная техника,vehicle,premium,0,0,,,False
fr_char_2c_bis,1,france,Наземная техника,vehicle,premium,0,1,,,False
fr_b1_ter,2,france,Наземная техника,vehicle,premium,0,0,,,False
fr_amx_13_chaffee,2,france,Наземная техника,vehicle,premium,0,1,,,False
fr_m4a1_sherman_fl_10,3,france,Наземная техника,vehicle,premium,0,0,,,False
fr_pzkpfw_v_panther_dauphine,4,france,Наземная техника,vehicle,premium,0,0,,,False
fr_amx_13_75_ss11,4,france,Наземная техника,vehicle,premium,0,1,,,False
fr_somua_sm,5,france,Наземная техника,vehicle,premium,0,0,,,True
fr_marder_clovis,5,france,Наземная техника,vehicle,premium,0,1,,,False
fr_amx_30,5,france,Наземная техника,vehicle,premium,0,2,,,False
fr_amx_30_super,6,france,Наземная техника,vehicle,premium,0,0,,,False
fr_vbci2_mct30,6,france,Наземная техника,vehicle,premium,0,1,,,False
fr_cv_9035_nl,7,france,Наземная техника,vehicle,premium,0,0,,,True
fr_leopard_2a4nl_les,7,france,Наземная техника,vehicle,premium,0,1,,,True
fr_amd_35_sa35,1,france,Наземная техника,vehicle,premium,1,0,,,True
fr_lvt_bofors,2,france,Наземная техника,vehicle,premium,1,0,,,True
fr_lorraine_155,3,france,Наземная техника,vehicle,premium,1,0,,,True
fr_panhard_ebr_1954,4,france,Наземная техника,vehicle,premium,1,0,,,True
fr_m46_patton,4,france,Наземная техника,vehicle,premium,1,1,,,True
fr_panhard_ebr_1963,5,france,Наземная техника,vehicle,premium,1,0,,,True
fr_amx_50_surblinde,5,france,Наземная техника,vehicle,premium,1,1,,,True
fr_amx_50_1950,5,france,Наземная техника,vehicle,premium,1,2,,,True
h_34_france,5,france,Вертолёты,vehicle,standard,0,0,,,False
sa_316b,5,france,Вертолёты,vehicle,standard,0,1,h_34_france,,False
sa_341f,6,france,Вертолёты,vehicle,standard,0,0,sa_316b,,False
sa_342m,6,france,Вертолёты,vehicle,standard,0,1,sa_341f,,False
tiger_group,7,france,Вертолёты,folder,standard,0,0,sa_342m,,False
tiger_had_france,7,france,Вертолёты,vehicle,standard,0,0,tiger_group,0,False
tiger_hac_france,7,france,Вертолёты,vehicle,standard,0,0,tiger_had_france,1,False
tiger_had_block2_france,7,france,Вертолёты,vehicle,standard,0,1,tiger_group,,False
sa_313b_france,5,france,Вертолёты,vehicle,standard,1,0,,,False
iar_316b,5,france,Вертолёты,vehicle,premium,0,0,,,True
tiger_hap_france,6,france,Вертолёты,vehicle,premium,0,0,,,False
ah_64d_netherlands,7,france,Вертолёты,vehicle,premium,0,0,,,False
d_371_group,1,france,Авиация,folder,standard,0,0,,,False
d_371,1,france,Авиация,vehicle,standard,0,0,d_371_group,0,False
d_373,1,france,Авиация,vehicle,standard,0,0,d_371,1,False
caudron_cr714,1,france,Авиация,vehicle,standard,0,1,d_371_group,,False
ms_405_406_group,1,france,Авиация,folder,standard,0,2,caudron_cr714,,False
ms_405c1,1,france,Авиация,vehicle,standard,0,2,ms_405_406_group,0,False
ms_406c1,1,france,Авиация,vehicle,standard,0,2,ms_405c1,1,False
ms_410c1,2,france,Авиация,vehicle,standard,0,0,,,False
vg_33_group,2,france,Авиация,folder,standard,0,1,ms_410c1,,False
vg_33,2,france,Авиация,vehicle,standard,0,1,vg_33_group,0,False
d_520_france,2,france,Авиация,vehicle,standard,0,1,vg_33,1,False
vb_10c1,3,france,Авиация,vehicle,standard,0,0,vg_33_group,,False
vb_10_02,3,france,Авиация,vehicle,standard,0,1,vb_10c1,,False
seafire_mk3_france,4,france,Авиация,vehicle,standard,0,0,vb_10_02,,False
sea_fury_fb51,4,france,Авиация,vehicle,standard,0,1,seafire_mk3_france,,False
md_450b_group,5,france,Авиация,folder,standard,0,0,sea_fury_fb51,,False
md_450b_ouragan,5,france,Авиация,vehicle,standard,0,0,md_450b_group,0,False
md_450b_barougan,5,france,Авиация,vehicle,standard,0,0,md_450b_ouragan,1,False
md_452_group,5,france,Авиация,folder,standard,0,1,md_450b_group,,False
md_452_mystere_2a,5,france,Авиация,vehicle,standard,0,1,md_452_group,0,False
md_452_mystere_2c_preproduction,5,france,Авиация,vehicle,standard,0,1,md_452_mystere_2a,1,False
md_454_group,6,france,Авиация,folder,standard,0,0,md_452_group,,False
md_454_mystere_4a,6,france,Авиация,vehicle,standard,0,0,md_454_group,0,False
md_460,6,france,Авиация,vehicle,standard,0,0,md_454_mystere_4a,1,False
mirage_3_group,7,france,Авиация,folder,standard,0,0,md_454_group,,False
mirage_3c,7,france,Авиация,vehicle,standard,0,0,mirage_3_group,0,False
mirage_3e,7,france,Авиация,vehicle,standard,0,0,mirage_3c,1,False
mirage_f1c,7,france,Авиация,vehicle,standard,0,1,mirage_3_group,,False
mirage_2000c_s5,8,france,Авиация,vehicle,standard,0,0,mirage_f1c,,False
mirage_2000_5f,8,france,Авиация,vehicle,standard,0,1,mirage_2000c_s5,,False
rafale_c_f3,8,france,Авиация,vehicle,standard,0,2,mirage_2000_5f,,False
d_500_group,1,france,Авиация,folder,standard,1,0,,,False
d_500,1,france,Авиация,vehicle,standard,1,0,d_500_group,0,False
d_501,1,france,Авиация,vehicle,standard,1,0,d_500,1,False
h-75_france_group,1,france,Авиация,folder,standard,1,1,d_500_group,,False
h-75a-1_france,1,france,Авиация,vehicle,standard,1,1,h-75_france_group,0,False
h-75a-4_france,1,france,Авиация,vehicle,standard,1,1,h-75a-1_france,1,False
potez_group,2,france,Авиация,folder,standard,1,0,,,False
potez_630,2,france,Авиация,vehicle,standard,1,0,potez_group,0,False
potez_631,2,france,Авиация,vehicle,standard,1,0,potez_630,1,False
f6f-5_france,2,france,Авиация,vehicle,standard,1,1,potez_group,,False
mb_157,3,france,Авиация,vehicle,standard,1,0,f6f-5_france,,False
p-63c-5_france,3,france,Авиация,vehicle,standard,1,1,mb_157,,False
f6f-5n_france,4,france,Авиация,vehicle,standard,1,0,p-63c-5_france,,False
f8f1b_france,4,france,Авиация,vehicle,standard,1,1,f6f-5n_france,,False
so_4050_vautour_2n_late,5,france,Авиация,vehicle,standard,1,0,f8f1b_france,,False
f-86k_late,6,france,Авиация,vehicle,standard,1,0,so_4050_vautour_2n_late,,False
alpha_jet_e,6,france,Авиация,vehicle,standard,1,1,f-86k_late,,False
f-8e_fn,7,france,Авиация,vehicle,standard,1,0,alpha_jet_e,,False
mirage_4000,8,france,Авиация,vehicle,standard,1,0,f-8e_fn,,False
v_156_f,1,france,Авиация,vehicle,standard,2,0,,,False
br_693_ab2,1,france,Авиация,vehicle,standard,2,1,v_156_f,,False
a-35b,2,france,Авиация,vehicle,standard,2,0,,,False
mb_175t,2,france,Авиация,vehicle,standard,2,1,a-35b,,False
sb2c_5_france,3,france,Авиация,vehicle,standard,2,0,mb_175t,,False
douglas_ad_4_france,4,france,Авиация,vehicle,standard,2,0,sb2c_5_france,,False
f4u-7,4,france,Авиация,vehicle,standard,2,1,douglas_ad_4_france,,False
f-84g_france,5,france,Авиация,vehicle,standard,2,0,f4u-7,,False
f-84f_france,6,france,Авиация,vehicle,standard,2,0,f-84g_france,,False
f-100d_france,6,france,Авиация,vehicle,standard,2,1,f-84f_france,,False
mirage_5f,7,france,Авиация,vehicle,standard,2,0,f-100d_france,,False
mirage_f1ct,7,france,Авиация,vehicle,standard,2,1,mirage_5f,,False
potez_633,1,france,Авиация,vehicle,standard,3,0,,,False
f_222_2,1,france,Авиация,vehicle,standard,3,1,potez_633,,False
maryland_group,1,france,Авиация,folder,standard,3,2,f_222_2,,False
maryland_mk1_france,1,france,Авиация,vehicle,standard,3,2,maryland_group,0,False
mb_174_a3,1,france,Авиация,vehicle,standard,3,2,maryland_mk1_france,1,False
nc_223_3,2,france,Авиация,vehicle,standard,3,0,,,False
leo_451_group,2,france,Авиация,folder,standard,3,1,nc_223_3,,False
leo_451_early,2,france,Авиация,vehicle,standard,3,1,leo_451_group,0,False
leo_451_late,2,france,Авиация,vehicle,standard,3,1,leo_451_early,1,False
b_26c_france,3,france,Авиация,vehicle,standard,3,0,leo_451_group,,False
mb_162,3,france,Авиация,vehicle,standard,3,1,b_26c_france,,False
pb4y-2_france,4,france,Авиация,vehicle,standard,3,0,mb_162,,False
lancaster_mr7_france,4,france,Авиация,vehicle,standard,3,1,pb4y-2_france,,False
so_4050_vautour_group,6,france,Авиация,folder,standard,3,0,lancaster_mr7_france,,False
so_4050_vautour_2b,6,france,Авиация,vehicle,standard,3,0,so_4050_vautour_group,0,False
so_4050_vautour_2a,6,france,Авиация,vehicle,standard,3,0,so_4050_vautour_2b,1,False
etndard_4m,6,france,Авиация,vehicle,standard,3,1,so_4050_vautour_group,,False
super_etendard_97,7,france,Авиация,vehicle,standard,3,0,etndard_4m,,False
jaguar_a,7,france,Авиация,vehicle,standard,3,1,super_etendard_97,,False
mirage_2000d_r1,8,france,Авиация,vehicle,standard,3,0,jaguar_a,,False
mirage_2000d_rmv,8,france,Авиация,vehicle,standard,3,1,mirage_2000d_r1,,False
gladiator_mk1_belgium,1,france,Авиация,vehicle,standard,4,0,,,False
fokker_d21_netherlands,1,france,Авиация,vehicle,standard,4,1,gladiator_mk1_belgium,,False
fokker_g1a,2,france,Авиация,vehicle,standard,4,0,,,False
firefly_mk4_netherlands,3,france,Авиация,vehicle,standard,4,0,fokker_g1a,,False
spitfire_fr_mk14e_belgium,4,france,Авиация,vehicle,standard,4,0,firefly_mk4_netherlands,,False
meteor_fmk8_belgium,5,france,Авиация,vehicle,standard,4,0,spitfire_fr_mk14e_belgium,,False
hunter_f6_holland,6,france,Авиация,vehicle,standard,4,0,meteor_fmk8_belgium,,False
mirage_5ba,7,france,Авиация,vehicle,standard,4,0,hunter_f6_holland,,False
f-104g_belgium,7,france,Авиация,vehicle,standard,4,1,mirage_5ba,,False
f_16a_block_15_belgium,8,france,Авиация,vehicle,standard,4,0,f-104g_belgium,,False
f_16am_block_15_mlu_belgium,8,france,Авиация,vehicle,standard,4,1,f_16a_block_15_belgium,,False
d_510,1,france,Авиация,vehicle,premium,0,0,,,False
pby-5a_late_france,1,france,Авиация,vehicle,premium,0,1,,,False
loire_130,1,france,Авиация,vehicle,premium,0,2,,,True
p-40f-5_france_ep,2,france,Авиация,vehicle,premium,0,0,,,False
mb_152c1,2,france,Авиация,vehicle,premium,0,1,,,True
p-47d_22_re_france,3,france,Авиация,vehicle,premium,0,0,,,False
yak-9t_france,3,france,Авиация,vehicle,premium,0,1,,,True
yak-3_france,3,france,Авиация,vehicle,premium,0,2,,,False
so_8000_narval,4,france,Авиация,vehicle,premium,0,0,,,False
douglas_ad_4na_france,4,france,Авиация,vehicle,premium,0,1,,,False
sea_hawk_fga50_netherlands,5,france,Авиация,vehicle,premium,0,0,,,False
so_4050_vautour_2n,6,france,Авиация,vehicle,premium,0,0,,,True
mirage_milan,6,france,Авиация,vehicle,premium,0,1,,,True
nf_5a_netherlands,7,france,Авиация,vehicle,premium,0,0,,,True
mirage_f1c_200,7,france,Авиация,vehicle,premium,0,1,,,True
f_16a_block_15_ocu_belgium,8,france,Авиация,vehicle,premium,0,0,,,True
late_298d,1,france,Авиация,vehicle,premium,1,0,,,True
d_371_hs9,1,france,Авиация,vehicle,premium,1,1,,,True
gl_832,1,france,Авиация,vehicle,premium,1,2,,,True
mb_151c1,1,france,Авиация,vehicle,premium,1,3,,,True
p-39q_25_france,3,france,Авиация,vehicle,premium,1,0,,,True
p-51c-10_france,3,france,Авиация,vehicle,premium,1,1,,,True
sb_25j_netherlands,3,france,Авиация,vehicle,premium,1,2,,,True
fw-190a-8_france,4,france,Авиация,vehicle,premium,1,0,,,True
f-84f_iaf,6,france,Авиация,vehicle,premium,1,0,,,True
so_4050_vautour_2a_iaf,6,france,Авиация,vehicle,premium,1,1,,,True
jaguar_e,7,france,Авиация,vehicle,premium,1,0,,,True
mirage_2000c_s4,8,france,Авиация,vehicle,premium,1,0,,,True
fr_destroyer_bourrasque_class_bourrasque,1,france,Большой флот,vehicle,standard,0,0,,,False
fr_destroyer_hunt_3series,1,france,Большой флот,vehicle,standard,0,1,fr_destroyer_bourrasque_class_bourrasque,,False
fr_destroyer_aigle_class_vautour,2,france,Большой флот,vehicle,standard,0,0,fr_destroyer_hunt_3series,,False
fr_destroyer_vauquelin_class_vauquelin,2,france,Большой флот,vehicle,standard,0,1,fr_destroyer_aigle_class_vautour,,False
fr_cruiser_chateaurenault_class_guichen,2,france,Большой флот,vehicle,standard,0,2,fr_destroyer_vauquelin_class_vauquelin,,False
fr_destroyer_le_fantasque_class_le_malin,3,france,Большой флот,vehicle,standard,0,0,fr_cruiser_chateaurenault_class_guichen,,False
fr_destroyer_mogador_class_mogador,3,france,Большой флот,vehicle,standard,0,1,fr_destroyer_le_fantasque_class_le_malin,,False
fr_cruiser_suffren_class_colbert,4,france,Большой флот,vehicle,standard,0,0,fr_destroyer_mogador_class_mogador,,False
fr_battleship_courbet_class_paris,5,france,Большой флот,vehicle,standard,0,0,fr_cruiser_suffren_class_colbert,,False
fr_battleship_bretagne_class_lorraine,5,france,Большой флот,vehicle,standard,0,1,fr_battleship_courbet_class_paris,,False
fr_battleship_dunkerque,6,france,Большой флот,vehicle,standard,0,0,fr_battleship_bretagne_class_lorraine,,False
fr_battleship_richelieu_class_richelieu,7,france,Большой флот,vehicle,standard,0,0,fr_battleship_dunkerque,,False
fr_destroyer_jaguar_class_leopard,1,france,Большой флот,vehicle,standard,1,0,,,False
fr_destroyer_jaguar_class_chacal,1,france,Большой флот,vehicle,standard,1,1,fr_destroyer_jaguar_class_leopard,,False
fr_destroyer_desaix_class_kleber,2,france,Большой флот,vehicle,standard,1,0,fr_destroyer_jaguar_class_chacal,,False
fr_destroyer_aigle_class_milan,2,france,Большой флот,vehicle,standard,1,1,fr_destroyer_desaix_class_kleber,,False
fr_destroyer_marceau_class_marceau,2,france,Большой флот,vehicle,standard,1,2,fr_destroyer_aigle_class_milan,,False
fr_cruiser_jeanne_darc,3,france,Большой флот,vehicle,standard,1,0,fr_destroyer_marceau_class_marceau,,False
fr_cruiser_dugauy_class_primaguet,3,france,Большой флот,vehicle,standard,1,1,fr_cruiser_jeanne_darc,,False
fr_cruiser_emile_bertin,4,france,Большой флот,vehicle,standard,1,0,fr_cruiser_dugauy_class_primaguet,,False
fr_cruiser_la_galissoniere_class_la_galissoniere,4,france,Большой флот,vehicle,standard,1,1,fr_cruiser_emile_bertin,,False
fr_cruiser_la_galissoniere_class_gloire,4,france,Большой флот,vehicle,standard,1,2,fr_cruiser_la_galissoniere_class_la_galissoniere,,False
fr_battleship_bretagne_class_bretagne,5,france,Большой флот,vehicle,standard,1,0,fr_cruiser_la_galissoniere_class_gloire,,False
fr_destroyer_jaguar_class_panthere,1,france,Большой флот,vehicle,premium,0,0,,,False
fr_destroyer_bourrasque_class_tornade,1,france,Большой флот,vehicle,premium,0,1,,,False
fr_destroyer_aigle_class_aigle,2,france,Большой флот,vehicle,premium,0,0,,,False
fr_destroyer_le_fantasque_class_le_triomphant,3,france,Большой флот,vehicle,premium,0,0,,,True
fr_cruiser_dugauy_class_dugauy_trouin,3,france,Большой флот,vehicle,premium,0,1,,,False
fr_cruiser_suffren_class_dupleix,4,france,Большой флот,vehicle,premium,0,0,,,False
fr_battleship_courbet_class_courbet,5,france,Большой флот,vehicle,premium,0,0,,,False
fr_battleship_strasbourg,6,france,Большой флот,vehicle,premium,0,0,,,True
fr_vtb_group,1,france,Малый флот,folder,standard,0,0,,,False
fr_vtb8,1,france,Малый флот,vehicle,standard,0,0,fr_vtb_group,0,False
fr_vtb11,1,france,Малый флот,vehicle,standard,0,0,,1,False
fr_vtb14,1,france,Малый флот,vehicle,standard,0,0,,2,False
fr_vtb12_mod,1,france,Малый флот,vehicle,standard,0,1,,,False
fr_vtb18,1,france,Малый флот,vehicle,standard,0,2,fr_vtb12_mod,,False
fr_type40k_vedette,2,france,Малый флот,vehicle,standard,0,0,fr_vtb18,,False
fr_adroit_class,3,france,Малый флот,vehicle,standard,0,0,fr_type40k_vedette,,False
fr_arras_class_arras,3,france,Малый флот,vehicle,standard,0,1,fr_adroit_class,,False
fr_vlt1,4,france,Малый флот,vehicle,standard,0,0,fr_arras_class_arras,,False
fr_p730_combattante,5,france,Малый флот,vehicle,standard,0,0,fr_vlt1,,False
fr_vtb13,1,france,Малый флот,vehicle,standard,1,0,,,False
fr_mtb96_vosper,2,france,Малый флот,vehicle,standard,1,0,fr_vtb13,,False
fr_flower_class_aconit,2,france,Малый флот,vehicle,standard,1,1,fr_mtb96_vosper,,False
fr_lcg_m_l9059,3,france,Малый флот,vehicle,standard,1,0,fr_flower_class_aconit,,False
fr_marne_class_marne,3,france,Малый флот,vehicle,standard,1,1,fr_lcg_m_l9059,,False
fr_frigate_croix_de_lorraine_class_la_surprise,4,france,Малый флот,vehicle,standard,1,0,fr_marne_class_marne,,False
fr_vtb10,1,france,Малый флот,vehicle,premium,0,0,,,False
fr_vtb9,1,france,Малый флот,vehicle,premium,0,1,,,False
fr_arras_class_amiens,3,france,Малый флот,vehicle,premium,0,0,,,True
fr_marne_class_aisne,3,france,Малый флот,vehicle,premium,0,1,,,False
fr_vlt2,4,france,Малый флот,vehicle,premium,0,0,,,False
sw_strv_m31,1,sweden,Наземная техника,vehicle,standard,0,0,,,False
sw_bt_42,1,sweden,Наземная техника,vehicle,standard,0,1,sw_strv_m31,,False
sw_strv_m41_s2,2,sweden,Наземная техника,vehicle,standard,0,0,,,False
sw_pvkv_iii,2,sweden,Наземная техника,vehicle,standard,0,1,sw_strv_m41_s2,,False
sw_m24_chaffee_dk,3,sweden,Наземная техника,vehicle,standard,0,0,sw_pvkv_iii,,False
sw_pvkv_ii,3,sweden,Наземная техника,vehicle,standard,0,1,sw_m24_chaffee_dk,,False
sw_pbv_501,4,sweden,Наземная техника,vehicle,standard,0,0,sw_pvkv_ii,,False
sw_ikv_91,5,sweden,Наземная техника,vehicle,standard,0,0,sw_pbv_501,,False
sw_landsverk_ush_405,5,sweden,Наземная техника,vehicle,standard,0,1,sw_ikv_91,,False
sw_cv_90105,6,sweden,Наземная техника,vehicle,standard,0,0,sw_landsverk_ush_405,,False
sw_ikv_91_105,6,sweden,Наземная техника,vehicle,standard,0,1,sw_cv_90105,,False
sw_cv_90_ifv_group,6,sweden,Наземная техника,folder,standard,0,2,sw_ikv_91_105,,False
sw_cv_9030_fin,6,sweden,Наземная техника,vehicle,standard,0,2,sw_cv_90_ifv_group,0,False
sw_strf_90b,6,sweden,Наземная техника,vehicle,standard,0,2,sw_cv_9030_fin,1,False
sw_strf_90c,7,sweden,Наземная техника,vehicle,standard,0,0,sw_cv_90_ifv_group,,False
sw_cv_90120,8,sweden,Наземная техника,vehicle,standard,0,0,sw_strf_90c,,False
sw_strv_m38,1,sweden,Наземная техника,vehicle,standard,1,0,,,False
sw_strv_m40l,1,sweden,Наземная техника,vehicle,standard,1,1,sw_strv_m38,,False
sw_lago_1,2,sweden,Наземная техника,vehicle,standard,1,0,,,False
sw_strv_m42_eh,2,sweden,Наземная техника,vehicle,standard,1,1,sw_lago_1,,False
sw_pvkv_iv,3,sweden,Наземная техника,vehicle,standard,1,0,sw_strv_m42_eh,,False
sw_strv_m42_delat_torn,3,sweden,Наземная техника,vehicle,standard,1,1,sw_pvkv_iv,,False
sw_strv_74,4,sweden,Наземная техника,vehicle,standard,1,0,sw_strv_m42_delat_torn,,False
sw_strv_81,5,sweden,Наземная техника,vehicle,standard,1,0,sw_strv_74,,False
sw_strv_101_103a_group,5,sweden,Наземная техника,folder,standard,1,1,sw_strv_81,,False
sw_strv_101,5,sweden,Наземная техника,vehicle,standard,1,1,sw_strv_101_103a_group,0,False
sw_strv_103a,5,sweden,Наземная техника,vehicle,standard,1,1,sw_strv_101,1,False
sw_strv_104_103c_group,6,sweden,Наземная техника,folder,standard,1,0,sw_strv_101_103a_group,,False
sw_strv_104,6,sweden,Наземная техника,vehicle,standard,1,0,sw_strv_104_103c_group,0,False
sw_strv_103c,6,sweden,Наземная техника,vehicle,standard,1,0,sw_strv_104,1,False
sw_strv_105,6,sweden,Наземная техника,vehicle,standard,1,1,sw_strv_104_103c_group,,False
sw_strv_121,7,sweden,Наземная техника,vehicle,standard,1,0,sw_strv_105,,False
sw_strv_122_group,8,sweden,Наземная техника,folder,standard,1,0,sw_strv_121,,False
sw_strv_122,8,sweden,Наземная техника,vehicle,standard,1,0,sw_strv_122_group,0,False
sw_strv_122b_plss,8,sweden,Наземная техника,vehicle,standard,1,0,sw_strv_122,1,False
sw_strv_122b_plus,8,sweden,Наземная техника,vehicle,standard,1,1,sw_strv_122_group,,False
sw_pvlvv_fm42,1,sweden,Наземная техника,vehicle,standard,2,0,,,False
sw_pbv_301,2,sweden,Наземная техника,vehicle,standard,2,0,,,False
sw_tgdgb_m40_lv,2,sweden,Наземная техника,vehicle,standard,2,1,sw_pbv_301,,False
sw_l_62_anti_ii,3,sweden,Наземная техника,vehicle,standard,2,0,sw_tgdgb_m40_lv,,False
sw_lvkv_42,4,sweden,Наземная техника,vehicle,standard,2,0,sw_l_62_anti_ii,,False
