external_id,name,name_eng,country,battle_rating,silver,rank,vehicle_category,type,required_exp,tech_category,image_url,parent_external_id,column,row,order_in_folder
p-51d-20_china,␗P-51D-20,␗P-51D-20,china,4.0,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/p-51d-20_china.png,p_51_china_group,0,1,0
p-51k,␗P-51K,␗P-51K,china,5.0,105000,3,Авиация,vehicle,17000,standard,https://static.encyclopedia.warthunder.com/slots/p-51k.png,p-51d-20_china,0,1,1
f_86_china_group,␗F-86F,␗F-86F,china,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f_86_china_group.png,p_51_china_group,0,0,
f-86f-30_china,␗F-86F-30,␗F-86F-30,china,8.3,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/f-86f-30_china.png,f_86_china_group,0,0,0
f-86f-40_china,␗F-86F-40,␗F-86F-40,china,9.0,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/f-86f-40_china.png,f-86f-30_china,0,0,1
f-100a_china,␗F-100A,␗F-100A,china,9.3,520000,6,Авиация,vehicle,190000,standard,https://static.encyclopedia.warthunder.com/slots/f-100a_china.png,f_86_china_group,0,0,
f-104a_china,␗F-104A,␗F-104A,china,9.3,620000,6,Авиация,vehicle,220000,standard,https://static.encyclopedia.warthunder.com/slots/f-104a_china.png,f-100a_china,0,1,
f-104g_china,␗F-104G,␗F-104G,china,10.7,710000,7,Авиация,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/f-104g_china.png,f-104a_china,0,0,
f_5a_china_group,␗F-5,␗F-5,china,,,7,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f_5a_china_group.png,f-104g_china,0,1,
f-5a_china,␗F-5A,␗F-5A,china,10.7,830000,7,Авиация,vehicle,300000,standard,https://static.encyclopedia.warthunder.com/slots/f-5a_china.png,f_5a_china_group,0,1,0
f-5e_aidc,␗F-5E,␗F-5E,china,11.0,950000,7,Авиация,vehicle,175000,standard,https://static.encyclopedia.warthunder.com/slots/f-5e_aidc.png,f-5a_china,0,1,1
f_16a_block_20_mlu,␗F-16A MLU,␗F-16A MLU,china,13.3,1080000,8,Авиация,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/f_16a_block_20_mlu.png,f_5a_china_group,0,0,
j_10a,J-10A,J-10A,china,13.7,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/j_10a.png,f_16a_block_20_mlu,0,1,
mirage_2000_5ei,␗Mirage 2000-5Ei,␗Mirage 2000-5Ei,china,14.0,1120000,8,Авиация,vehicle,420000,standard,https://static.encyclopedia.warthunder.com/slots/mirage_2000_5ei.png,j_10a,0,2,
i-15bis_china,␗I-15bis,␗I-15bis,china,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/i-15bis_china.png,,1,0,
i-16_china_group,I-16,I-16,china,,,1,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/i-16_china_group.png,i-15bis_china,1,1,
i-16_chung_28,␗I-16 Chung 28,␗I-16 Chung 28,china,1.3,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/i-16_chung_28.png,i-16_china_group,1,1,0
i-16_type5_1935_china,␗I-16 type 5,␗I-16 type 5,china,1.3,2100,1,Авиация,vehicle,2000,standard,https://static.encyclopedia.warthunder.com/slots/i-16_type5_1935_china.png,i-16_chung_28,1,1,1
i-153_m62_china,␗I-153 M-62,␗I-153 M-62,china,2.3,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/i-153_m62_china.png,i-16_china_group,1,2,
i-16_type10_china,␗I-16 type 10,␗I-16 type 10,china,2.0,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/i-16_type10_china.png,,1,0,
i-16_type17_china,␗I-16 type 17,␗I-16 type 17,china,3.3,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/i-16_type17_china.png,i-16_type10_china,1,1,
ki_44_2_hei_china,␗Ki-44-II Hei,␗Ki-44-II Hei,china,3.7,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/ki_44_2_hei_china.png,i-16_type17_china,1,0,
ki_61_1a_otsu_china,␗Ki-61-I Otsu,␗Ki-61-I Otsu,china,3.7,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/ki_61_1a_otsu_china.png,ki_44_2_hei_china,1,1,
la-11_china,␗La-11,␗La-11,china,5.3,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/la-11_china.png,ki_61_1a_otsu_china,1,0,
la-9_china,␗La-9,␗La-9,china,6.0,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/la-9_china.png,la-11_china,1,1,
mig-9_china_group,MiG-9,MiG-9,china,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/mig-9_china_group.png,la-9_china,1,0,
mig-9_china,␗MiG-9,␗MiG-9,china,7.3,240000,5,Авиация,vehicle,82000,standard,https://static.encyclopedia.warthunder.com/slots/mig-9_china.png,mig-9_china_group,1,0,0
mig-9_late_china,␗MiG-9 (l),␗MiG-9 (l),china,7.3,270000,5,Авиация,vehicle,48000,standard,https://static.encyclopedia.warthunder.com/slots/mig-9_late_china.png,mig-9_china,1,0,1
mig-15_china_group,J-2/J-4,J-2/J-4,china,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/mig-15_china_group.png,mig-9_china_group,1,1,
mig-15bis_nr23_china,J-2,J-2,china,8.3,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/mig-15bis_nr23_china.png,mig-15_china_group,1,1,0
mig-17_china,J-4,J-4,china,8.7,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/mig-17_china.png,mig-15bis_nr23_china,1,1,1
mig-19_china_group,J-6/J-7,J-6/J-7,china,,,6,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/mig-19_china_group.png,mig-15_china_group,1,0,
mig-19j_6a,J-6A,J-6A,china,9.3,520000,6,Авиация,vehicle,190000,standard,https://static.encyclopedia.warthunder.com/slots/mig-19j_6a.png,mig-19_china_group,1,0,0
j_7_mk2,J-7II,J-7II,china,9.3,620000,6,Авиация,vehicle,110000,standard,https://static.encyclopedia.warthunder.com/slots/j_7_mk2.png,mig-19j_6a,1,0,1
j_7e,J-7E,J-7E,china,11.3,830000,7,Авиация,vehicle,300000,standard,https://static.encyclopedia.warthunder.com/slots/j_7e.png,mig-19_china_group,1,0,
j_8b,J-8B,J-8B,china,11.3,950000,7,Авиация,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/j_8b.png,j_7e,1,1,
j_8f,J-8F,J-8F,china,13.0,1080000,8,Авиация,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/j_8f.png,j_8b,1,0,
j_11_group,J-11,J-11,china,,,8,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/j_11_group.png,j_8f,1,1,
j_11,J-11,J-11,china,13.0,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/j_11.png,j_11_group,1,1,0
j_11a,J-11A,J-11A,china,13.7,1120000,8,Авиация,vehicle,210000,standard,https://static.encyclopedia.warthunder.com/slots/j_11a.png,j_11,1,1,1
j_11b,J-11B,J-11B,china,13.7,1120000,8,Авиация,vehicle,420000,standard,https://static.encyclopedia.warthunder.com/slots/j_11b.png,j_11_group,1,2,
hs-123a-1_china,␗Hs 123 A-1,␗Hs 123 A-1,china,1.0,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/hs-123a-1_china.png,,2,0,
v_11g,V-11,V-11,china,1.3,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/v_11g.png,hs-123a-1_china,2,1,
v_12d,V-12D,V-12D,china,2.3,6300,1,Авиация,vehicle,5900,standard,https://static.encyclopedia.warthunder.com/slots/v_12d.png,v_11g,2,2,
a_29_hudson,A-29,A-29,china,2.0,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/a_29_hudson.png,,2,0,
mosquito_fb_mk26_china,Mosquito FB.Mk.26,Mosquito FB.Mk.26,china,3.7,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/mosquito_fb_mk26_china.png,a_29_hudson,2,0,
p-38l_1_china_rocaf,␗P-38L-1,␗P-38L-1,china,4.7,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/p-38l_1_china_rocaf.png,mosquito_fb_mk26_china,2,1,
il-10_1946_china,␗IL-10 (1946),␗IL-10 (1946),china,5.0,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/il-10_1946_china.png,p-38l_1_china_rocaf,2,0,
f-84g_china,␗F-84G-21-RE,␗F-84G-21-RE,china,7.7,270000,5,Авиация,vehicle,95000,standard,https://static.encyclopedia.warthunder.com/slots/f-84g_china.png,il-10_1946_china,2,0,
q_5_early,Q-5 early,Q-5 early,china,9.3,380000,6,Авиация,vehicle,135000,standard,https://static.encyclopedia.warthunder.com/slots/q_5_early.png,f-84g_china,2,0,
q_5a,Q-5,Q-5,china,10.0,450000,6,Авиация,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/q_5a.png,q_5_early,2,1,
q_5l,Q-5L,Q-5L,china,10.0,710000,7,Авиация,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/q_5l.png,q_5a,2,0,
jh_7a,JH-7A,JH-7A,china,12.3,1080000,8,Авиация,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/jh_7a.png,q_5l,2,0,
martin_139wc,Martin 139WC,Martin 139WC,china,1.3,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/martin_139wc.png,,3,0,
db_3_china_group,␗DB-3/SB 2,␗DB-3/SB 2,china,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/db_3_china_group.png,,3,0,
db_3a_china,␗DB-3A,␗DB-3A,china,2.7,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/db_3a_china.png,db_3_china_group,3,0,0
sb_2m_103u_china,␗SB 2M-103U,␗SB 2M-103U,china,2.3,16000,2,Авиация,vehicle,4600,standard,https://static.encyclopedia.warthunder.com/slots/sb_2m_103u_china.png,db_3a_china,3,0,1
p1y1_mod11_china,␗P1Y1 mod. 11,␗P1Y1 mod. 11,china,3.3,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/p1y1_mod11_china.png,db_3_china_group,3,1,
b_25j_30_china,␗B-25J-30,␗B-25J-30,china,3.7,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/b_25j_30_china.png,p1y1_mod11_china,3,0,
pb4y-2_china,␗PB4Y-2,␗PB4Y-2,china,4.7,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/pb4y-2_china.png,b_25j_30_china,3,0,
tu-2_postwar_china,␗Tu-2S-44,␗Tu-2S-44,china,5.3,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/tu-2_postwar_china.png,pb4y-2_china,3,1,
tu_4_china,␗Tu-4,␗Tu-4,china,8.0,270000,5,Авиация,vehicle,95000,standard,https://static.encyclopedia.warthunder.com/slots/tu_4_china.png,tu-2_postwar_china,3,0,
il_28_china,H-5,H-5,china,8.0,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/il_28_china.png,tu_4_china,3,1,
hawk_iii,Hawk III,Hawk III,china,1.0,0,1,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/hawk_iii.png,,0,0,
d_510c,D.510C,D.510C,china,1.3,0,1,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/d_510c.png,,0,1,
p-40c_china,H-81A-2,H-81A-2,china,2.3,0,2,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/p-40c_china.png,,0,0,
ki-45_hei_tei_china,␗Ki-45 Hei/Tei,␗Ki-45 Hei/Tei,china,2.3,0,2,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/ki-45_hei_tei_china.png,,0,1,
a6m2_zero_china,␗A6M2,␗A6M2,china,3.7,0,3,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/a6m2_zero_china.png,,0,0,
a6m5_zero_china,␗A6M5,␗A6M5,china,5.0,0,3,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/a6m5_zero_china.png,,0,1,
quing_6,Qing-6,Qing-6,china,5.0,0,4,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/quing_6.png,,0,0,
ki_84_ko_china,␗Ki-84 Ko,␗Ki-84 Ko,china,5.3,0,4,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/ki_84_ko_china.png,,0,1,
f-84g-31-re_china,␗F-84G-31-RE,␗F-84G-31-RE,china,7.7,0,5,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/f-84g-31-re_china.png,,0,0,
mig-17_f5,Shenyang F-5,Shenyang F-5,china,9.3,0,6,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/mig-17_f5.png,,0,0,
a_5c,A-5C,A-5C,china,10.7,0,7,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/a_5c.png,,0,0,
j_7d,J-7D,J-7D,china,10.7,0,7,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/j_7d.png,,0,1,
jf_17,JF-17,JF-17,china,13.3,0,8,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/jf_17.png,,0,0,
p-51c-11-nt_china,␗P-51C-11-NT,␗P-51C-11-NT,china,3.7,0,3,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/p-51c-11-nt_china.png,,1,0,
f_47n_25_re_china,␗F-47N-25-RE,␗F-47N-25-RE,china,4.7,0,3,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/f_47n_25_re_china.png,,1,1,
pe-2-359_china,Пе-2-359,Pe-2-359,china,4.7,0,4,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/pe-2-359_china.png,,1,0,
f_100f_china,␗F-100F,␗F-100F,china,9.3,0,6,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/f_100f_china.png,,1,0,
it_ab_41,AB 41,AB 41,italy,1.0,0,1,Наземная техника,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/it_ab_41.png,,0,0,
it_m11_39,M11/39,M11/39,italy,1.0,700,1,Наземная техника,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/it_m11_39.png,it_ab_41,0,1,
it_as_42_47,AS 42/47,AS 42/47,italy,2.0,2100,1,Наземная техника,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/it_as_42_47.png,it_m11_39,0,2,
it_ab_43,AB 43,AB 43,italy,2.7,10000,2,Наземная техника,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/it_ab_43.png,,0,0,
it_m3a3_stuart,▄M3A3,▄M3A3,italy,2.7,16000,2,Наземная техника,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/it_m3a3_stuart.png,it_ab_43,0,1,
it_m24_chaffee,▄M24,▄M24,italy,3.7,47000,3,Наземная техника,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/it_m24_chaffee.png,it_m3a3_stuart,0,0,
it_m44,▄M44,▄M44,italy,4.0,76000,3,Наземная техника,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/it_m44.png,it_m24_chaffee,0,1,
it_semovente_breda_501,Breda 501,Breda 501,italy,5.0,135000,3,Наземная техника,vehicle,40000,standard,https://static.encyclopedia.warthunder.com/slots/it_semovente_breda_501.png,it_m44,0,2,
it_m18_hellcat,▄M18,▄M18,italy,6.0,185000,4,Наземная техника,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/it_m18_hellcat.png,it_semovente_breda_501,0,0,
it_fiat_group,AUBL/FIAT,AUBL/FIAT,italy,,,4,Наземная техника,folder,,standard,https://static.encyclopedia.warthunder.com/slots/it_fiat_group.png,it_m18_hellcat,0,1,
it_fiat_6616_cockerill,AUBL/74,AUBL/74,italy,6.7,210000,4,Наземная техника,vehicle,71000,standard,https://static.encyclopedia.warthunder.com/slots/it_fiat_6616_cockerill.png,it_fiat_group,0,1,0
it_fiat_6614_106sr,FIAT 6614,FIAT 6614,italy,6.7,210000,4,Наземная техника,vehicle,35000,standard,https://static.encyclopedia.warthunder.com/slots/it_fiat_6614_106sr.png,it_fiat_6616_cockerill,0,1,1
it_c13_t90,C13 T90,C13 T90,italy,7.0,240000,5,Наземная техника,vehicle,82000,standard,https://static.encyclopedia.warthunder.com/slots/it_c13_t90.png,it_fiat_group,0,0,
it_oto_r3_106sr,R3 T106 FA,R3 T106 FA,italy,8.0,340000,5,Наземная техника,vehicle,120000,standard,https://static.encyclopedia.warthunder.com/slots/it_oto_r3_106sr.png,it_c13_t90,0,1,
it_vcc_80_hitfist_60,VCC-80/60,VCC-80/60,italy,9.3,450000,6,Наземная техника,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/it_vcc_80_hitfist_60.png,it_oto_r3_106sr,0,0,
it_centauro_105_group,Centauro 105/105R,Centauro 105/105R,italy,,,6,Наземная техника,folder,,standard,https://static.encyclopedia.warthunder.com/slots/it_centauro_105_group.png,it_vcc_80_hitfist_60,0,1,
it_b1_centauro,Centauro I 105,Centauro I 105,italy,9.3,520000,6,Наземная техника,vehicle,190000,standard,https://static.encyclopedia.warthunder.com/slots/it_b1_centauro.png,it_centauro_105_group,0,1,0
it_b1_centauro_romor,Centauro I 105 R,Centauro I 105 R,italy,9.7,620000,6,Наземная техника,vehicle,110000,standard,https://static.encyclopedia.warthunder.com/slots/it_b1_centauro_romor.png,it_b1_centauro,0,1,1
it_centauro_mgs_120,Centauro I 120,Centauro I 120,italy,11.7,950000,7,Наземная техника,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/it_centauro_mgs_120.png,it_centauro_105_group,0,0,
it_l6,L6/40,L6/40,italy,1.0,0,1,Наземная техника,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/it_l6.png,,1,0,
it_m13_40_group,M13/40 I/III,M13/40 I/III,italy,,,1,Наземная техника,folder,,standard,https://static.encyclopedia.warthunder.com/slots/it_m13_40_group.png,it_l6,1,1,
it_m13_40_serie_1,M13/40 (I),M13/40 (I),italy,1.7,700,1,Наземная техника,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/it_m13_40_serie_1.png,it_m13_40_group,1,1,0
it_m13_40_serie_3,M13/40 (III),M13/40 (III),italy,2.0,2100,1,Наземная техника,vehicle,2000,standard,https://static.encyclopedia.warthunder.com/slots/it_m13_40_serie_3.png,it_m13_40_serie_1,1,1,1
it_m14_41,M14/41,M14/41,italy,2.0,6300,1,Наземная техника,vehicle,5900,standard,https://static.encyclopedia.warthunder.com/slots/it_m14_41.png,it_m13_40_group,1,2,
it_m15_pz_3_group,M15/Pz.III,M15/Pz.III,italy,,,2,Наземная техника,folder,,standard,https://static.encyclopedia.warthunder.com/slots/it_m15_pz_3_group.png,,1,0,
it_m15_42,M15/42,M15/42,italy,2.7,10000,2,Наземная техника,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/it_m15_42.png,it_m15_pz_3_group,1,0,0
it_pzkpfw_iii_ausf_n,▄Pz.III N,▄Pz.III N,italy,3.0,16000,2,Наземная техника,vehicle,4600,standard,https://static.encyclopedia.warthunder.com/slots/it_pzkpfw_iii_ausf_n.png,it_m15_42,1,0,1
it_p_40,P40,P40,italy,3.3,32000,2,Наземная техника,vehicle,14000,standard,https://static.encyclopedia.warthunder.com/slots/it_p_40.png,it_m15_pz_3_group,1,1,
it_m4a4_sherman,▄Sherman V,▄Sherman V,italy,3.7,47000,3,Наземная техника,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/it_m4a4_sherman.png,it_p_40,1,0,
it_sherman_vii,Sherman Ic,Sherman Ic,italy,4.7,135000,3,Наземная техника,vehicle,40000,standard,https://static.encyclopedia.warthunder.com/slots/it_sherman_vii.png,it_m4a4_sherman,1,1,
it_sherman_vc_firefly,▄Sherman Vc,▄Sherman Vc,italy,5.0,155000,4,Наземная техника,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/it_sherman_vc_firefly.png,it_sherman_vii,1,0,
it_m26a1_pershing,M26A1,M26A1,italy,6.7,200000,4,Наземная техника,vehicle,63000,standard,https://static.encyclopedia.warthunder.com/slots/it_m26a1_pershing.png,it_sherman_vc_firefly,1,1,
it_m47_105,M47 (105/55),M47 (105/55),italy,7.7,300000,5,Наземная техника,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/it_m47_105.png,it_m26a1_pershing,1,0,
it_of_leo_group,OF/Leopard,OF/Leopard,italy,,,5,Наземная техника,folder,,standard,https://static.encyclopedia.warthunder.com/slots/it_of_leo_group.png,it_m47_105,1,1,
it_of_40_mk_1,OF-40,OF-40,italy,8.0,380000,5,Наземная техника,vehicle,135000,standard,https://static.encyclopedia.warthunder.com/slots/it_of_40_mk_1.png,it_of_leo_group,1,1,0
it_leopard_1a2,▄Leopard 1A2,▄Leopard 1A2,italy,8.0,450000,5,Наземная техника,vehicle,81000,standard,https://static.encyclopedia.warthunder.com/slots/it_leopard_1a2.png,it_of_40_mk_1,1,1,1
it_of_40_mk_2a,OF-40 Mk.2A,OF-40 Mk.2A,italy,9.0,520000,6,Наземная техника,vehicle,190000,standard,https://static.encyclopedia.warthunder.com/slots/it_of_40_mk_2a.png,it_of_leo_group,1,0,
it_leopard_1a5,▄Leopard 1A5,▄Leopard 1A5,italy,9.3,620000,6,Наземная техника,vehicle,220000,standard,https://static.encyclopedia.warthunder.com/slots/it_leopard_1a5.png,it_of_40_mk_2a,1,1,
it_c1_ariete_preserie,Ariete (P),Ariete (P),italy,10.7,710000,7,Наземная техника,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/it_c1_ariete_preserie.png,it_leopard_1a5,1,0,
it_ariete_group,Ariete PSO/WAR,Ariete PSO/WAR,italy,,,7,Наземная техника,folder,,standard,https://static.encyclopedia.warthunder.com/slots/it_ariete_group.png,it_c1_ariete_preserie,1,1,
it_c1_ariete_pso,Ariete PSO,Ariete PSO,italy,11.7,950000,7,Наземная техника,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/it_c1_ariete_pso.png,it_ariete_group,1,1,0
it_c1_ariete,Ariete,Ariete,italy,11.7,950000,7,Наземная техника,vehicle,175000,standard,https://static.encyclopedia.warthunder.com/slots/it_c1_ariete.png,it_c1_ariete_pso,1,1,1
it_ariete_amv_pt1,Ariete AMV,Ariete AMV,italy,12.0,1080000,8,Наземная техника,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/it_ariete_amv_pt1.png,it_ariete_group,1,0,
it_as_42_metropolitana,AS 42,AS 42,italy,1.3,700,1,Наземная техника,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/it_as_42_metropolitana.png,,2,0,
it_fiat_cm52,CM52,CM52,italy,2.3,10000,2,Наземная техника,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/it_fiat_cm52.png,,2,0,
it_m15_42_contraereo,M42 Contraereo,M42 Contraereo,italy,3.7,47000,3,Наземная техника,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/it_m15_42_contraereo.png,it_fiat_cm52,2,0,
it_leopard_bofors,Leopard 40/70,Leopard 40/70,italy,6.0,155000,4,Наземная техника,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/it_leopard_bofors.png,it_m15_42_contraereo,2,0,
it_oto_r3_t20_fa,R3 T20 FA-HS,R3 T20 FA-HS,italy,6.0,185000,4,Наземная техника,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/it_oto_r3_t20_fa.png,it_leopard_bofors,2,1,
it_zsu_57_2,◔ZSU-57-2,◔ZSU-57-2,italy,7.0,240000,5,Наземная техника,vehicle,82000,standard,https://static.encyclopedia.warthunder.com/slots/it_zsu_57_2.png,it_oto_r3_t20_fa,2,0,
it_zsu_23_4,◔ZSU-23-4V,◔ZSU-23-4V,italy,8.0,380000,6,Наземная техника,vehicle,135000,standard,https://static.encyclopedia.warthunder.com/slots/it_zsu_23_4.png,it_zsu_57_2,2,0,
it_otobreda_sidam_25,SIDAM 25,SIDAM 25,italy,8.3,450000,6,Наземная техника,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/it_otobreda_sidam_25.png,it_zsu_23_4,2,1,
it_otobreda_sidam_25_mistral,SIDAM 25 (Mistral),SIDAM 25 (Mistral),italy,9.7,710000,7,Наземная техника,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/it_otobreda_sidam_25_mistral.png,it_otobreda_sidam_25,2,0,
it_9a33_35_group,Osa/Strela,Osa/Strela,italy,,,7,Наземная техника,folder,,standard,https://static.encyclopedia.warthunder.com/slots/it_9a33_35_group.png,it_otobreda_sidam_25_mistral,2,1,
it_9a33bm3,▄Osa-AKM,▄Osa-AKM,italy,10.3,830000,7,Наземная техника,vehicle,300000,standard,https://static.encyclopedia.warthunder.com/slots/it_9a33bm3.png,it_9a33_35_group,2,1,0
it_9a35_m,▄Strela-10M,▄Strela-10M,italy,10.3,950000,7,Наземная техника,vehicle,175000,standard,https://static.encyclopedia.warthunder.com/slots/it_9a35_m.png,it_9a33bm3,2,1,1
it_otomatic,OTOMATIC,OTOMATIC,italy,11.3,950000,7,Наземная техника,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/it_otomatic.png,it_9a33_35_group,2,2,
it_samp_t_fcs,FSAF SAMP/T (СОЦ),FSAF SAMP/T (TADS),italy,12.0,1100000,8,Наземная техника,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/it_samp_t_fcs.png,it_otomatic,2,0,
it_l3_cc,L3/33 CC,L3/33 CC,italy,1.0,700,1,Наземная техника,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/it_l3_cc.png,,3,0,
it_semovente_l40,47/32 L40,47/32 L40,italy,1.3,2100,1,Наземная техника,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/it_semovente_l40.png,it_l3_cc,3,1,
it_lancia3ro_100,Lancia 3Ro (100/17),Lancia 3Ro (100/17),italy,1.7,6300,1,Наземная техника,vehicle,5900,standard,https://static.encyclopedia.warthunder.com/slots/it_lancia3ro_100.png,it_semovente_l40,3,2,
it_semovente_m41_group,M41/M42,M41/M42,italy,,,2,Наземная техника,folder,,standard,https://static.encyclopedia.warthunder.com/slots/it_semovente_m41_group.png,,3,0,
it_semovente_m41_75_18,75/18 M41,75/18 M41,italy,2.0,10000,2,Наземная техника,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/it_semovente_m41_75_18.png,it_semovente_m41_group,3,0,0
it_semovente_m41_75_32,75/32 M41,75/32 M41,italy,2.3,16000,2,Наземная техника,vehicle,4600,standard,https://static.encyclopedia.warthunder.com/slots/it_semovente_m41_75_32.png,it_semovente_m41_75_18,3,0,1
